PERMNO,date,TICKER,DIVAMT,PRC,RET,sprtrn
13543,20171031,GMED,,31.87,0.072342,0.022188
13543,20171130,GMED,,38.01,0.192658,0.028083
13543,20171229,GMED,,41.1,0.081294,0.009832
13543,20180131,GMED,,46.04,0.120195,0.056179
13543,20180228,GMED,,47.64,0.034752,-0.038947
13543,20180329,GMED,,49.82,0.04576,-0.026885
13543,20180430,GMED,,51.19,0.027499,0.002719
13543,20180531,GMED,,55.55,0.085173,0.021608
13543,20180629,GMED,,50.46,-0.091629,0.004842
13543,20180731,GMED,,51.48,0.020214,0.036022
13543,20180831,GMED,,53.27,0.034771,0.030263
13543,20180928,GMED,,56.76,0.065515,0.004294
13543,20181031,GMED,,52.85,-0.068887,-0.069403
13543,20181130,GMED,,48.29,-0.086282,0.017859
13543,20181231,GMED,,43.28,-0.103748,-0.091777
13543,20190131,GMED,,45.05,0.040897,0.078684
13543,20190228,GMED,,48.69,0.080799,0.029729
13543,20190329,GMED,,49.41,0.014787,0.017924
13543,20190430,GMED,,45.09,-0.087432,0.039313
13543,20190531,GMED,,39.3,-0.12841,-0.065778
13543,20190628,GMED,,42.3,0.076336,0.06893
13543,20190731,GMED,,45.58,0.077541,0.013128
13543,20190830,GMED,,51.07,0.120448,-0.018092
13543,20190930,GMED,,51.12,0.000979,0.017181
13543,20191031,GMED,,52.37,0.024452,0.020432
13543,20191129,GMED,,55.95,0.06836,0.034047
13543,20191231,GMED,,58.88,0.052368,0.02859
13544,20120731,,,,,0.012598
13544,20120831,HCLP,,19.4884,C,0.019763
13544,20120928,HCLP,,22,0.128877,0.024236
13544,20121031,HCLP,0.2375,20.5,-0.057386,-0.019789
13544,20121130,HCLP,,15.44,-0.246829,0.002847
13544,20121231,HCLP,,15.09,-0.022668,0.007068
13544,20130131,HCLP,0.475,16.91,0.152087,0.050428
13544,20130228,HCLP,,18.75,0.108811,0.011061
13544,20130328,HCLP,,18.65,-0.005333,0.035988
13544,20130430,HCLP,0.475,18.58,0.021716,0.018086
13544,20130531,HCLP,,22.5,0.21098,0.020763
13544,20130628,HCLP,,23.55,0.046667,-0.014999
13544,20130731,HCLP,0.475,22.34,-0.03121,0.049462
13544,20130830,HCLP,,23.28,0.042077,-0.031298
13544,20130930,HCLP,,26.33,0.131014,0.029749
13544,20131031,HCLP,0.49,30.33,0.170528,0.044596
13544,20131129,HCLP,,31.5,0.038576,0.028049
13544,20131231,HCLP,,37.98,0.205714,0.023563
13544,20140131,HCLP,0.51,36.47,-0.02633,-0.035583
13544,20140228,HCLP,,37.65,0.032355,0.043117
13544,20140331,HCLP,,40.32,0.070916,0.006932
13544,20140430,HCLP,0.525,40.59,0.019717,0.006201
13544,20140530,HCLP,,50.07,0.233555,0.02103
13544,20140630,HCLP,,65.56,0.309367,0.019058
13544,20140731,HCLP,0.575,61.17,-0.058191,-0.01508
13544,20140829,HCLP,,69.15,0.130456,0.037655
13544,20140930,HCLP,,51.56,-0.254375,-0.015514
13544,20141031,HCLP,0.625,43.13,-0.151377,0.023201
13544,20141128,HCLP,,36.84,-0.145838,0.024534
13544,20141231,HCLP,,31.03,-0.157709,-0.004189
13544,20150130,HCLP,0.675,32.63,0.073316,-0.031041
13544,20150227,HCLP,,36.39,0.115231,0.054893
13544,20150331,HCLP,,35.07,-0.036274,-0.017396
13544,20150430,HCLP,0.675,35.3,0.025806,0.008521
13544,20150529,HCLP,,29.8,-0.155807,0.010491
13544,20150630,HCLP,,30.69,0.029866,-0.021012
13544,20150731,HCLP,,17.27,-0.437276,0.019742
13544,20150831,HCLP,0.475,16.76,-0.002027,-0.062581
13544,20150930,HCLP,,7.49,-0.553103,-0.026443
13544,20151030,HCLP,,5.78,-0.228304,0.082983
13544,20151130,HCLP,,7.75,0.34083,0.000505
13544,20151231,HCLP,,5.92,-0.236129,-0.01753
13544,20160129,HCLP,,5.96,0.006757,-0.050735
13544,20160229,HCLP,,3.92,-0.342282,-0.004128
13544,20160331,HCLP,,4.96,0.265306,0.065991
13544,20160429,HCLP,,7,0.41129,0.002699
13544,20160531,HCLP,,8.72,0.245714,0.015329
13544,20160630,HCLP,,13.07,0.498853,0.000906
13544,20160729,HCLP,,11.57,-0.114767,0.03561
13544,20160831,HCLP,,13.76,0.189283,-0.001219
13544,20160930,HCLP,,15.34,0.114826,-0.001234
13544,20161031,HCLP,,16.95,0.104954,-0.019426
13544,20161130,HCLP,,18.25,0.076696,0.034174
13544,20161230,HCLP,,19.8,0.084931,0.018201
13544,20170131,HCLP,,19.75,-0.002525,0.017884
13544,20170228,HCLP,,17.2,-0.129114,0.037198
13544,20170331,HCLP,,17.35,0.008721,-0.000389
13544,20170428,HCLP,,14.15,-0.184438,0.009091
13544,20170531,HCLP,,13.05,-0.077738,0.011576
13544,20170630,HCLP,,10.85,-0.168582,0.004814
13544,20170731,HCLP,,8.3,-0.235023,0.019349
13544,20170831,HCLP,,8,-0.036145,0.000546
13544,20170929,HCLP,,9.5,0.1875,0.019303
13544,20171031,HCLP,0.15,10.6,0.131579,0.022188
13544,20171130,HCLP,,10.5,-0.009434,0.028083
13544,20171229,HCLP,,10.7,0.019048,0.009832
13544,20180131,HCLP,0.2,12.9,0.224299,0.056179
13544,20180228,HCLP,,11.75,-0.089147,-0.038947
13544,20180329,HCLP,,10.6,-0.097872,-0.026885
13544,20180430,HCLP,0.225,12.1,0.162736,0.002719
13544,20180531,HCLP,,13.6,0.123967,0.021608
13544,20180629,HCLP,,11.8,-0.132353,0.004842
13544,20180731,HCLP,,15.25,0.292373,0.036022
13544,20180831,HCLP,0.75,11.9,-0.170492,0.030263
13544,20180928,HCLP,,10.8,-0.092437,0.004294
13544,20181031,HCLP,0.225,7.53,-0.281944,-0.069403
13544,20181130,HCLP,,5.86,-0.22178,0.017859
13544,20181231,HCLP,,3.58,-0.389079,-0.091777
13544,20190131,HCLP,,4.34,0.212291,0.078684
13544,20190228,HCLP,,3.87,-0.108295,0.029729
13544,20190329,HCLP,,4.45,0.149871,0.017924
13544,20190430,HCLP,,3.54,-0.204494,0.039313
13544,20190531,HCLP,,2.3,-0.350282,-0.065778
13544,20190628,HCR,,2.46,0.069565,0.06893
13544,20190731,HCR,,2.11,-0.142276,0.013128
13544,20190830,HCR,,1.54,-0.270142,-0.018092
13544,20190930,HCR,,1.74,0.12987,0.017181
13544,20191031,HCR,,1.19,-0.316092,0.020432
13544,20191129,HCR,,0.8387,-0.29521,0.034047
13544,20191231,HCR,,0.8826,0.052343,0.02859
13547,20120731,,,,,0.012598
13547,20120831,MANU,,13.3,C,0.019763
13547,20120928,MANU,,12.73,-0.042857,0.024236
13547,20121031,MANU,,12.59,-0.010998,-0.019789
13547,20121130,MANU,,13.33,0.058777,0.002847
13547,20121231,MANU,,14.05,0.054014,0.007068
13547,20130131,MANU,,16.8,0.195729,0.050428
13547,20130228,MANU,,17.53,0.043452,0.011061
13547,20130328,MANU,,16.75,-0.044495,0.035988
13547,20130430,MANU,,17.98,0.073433,0.018086
13547,20130531,MANU,,16.77,-0.067297,0.020763
13547,20130628,MANU,,15.92,-0.050686,-0.014999
13547,20130731,MANU,,16.58,0.041457,0.049462
13547,20130830,MANU,,16.86,0.016888,-0.031298
13547,20130930,MANU,,17.37,0.030249,0.029749
13547,20131031,MANU,,16.3,-0.061601,0.044596
13547,20131129,MANU,,17.08,0.047853,0.028049
13547,20131231,MANU,,15.53,-0.090749,0.023563
13547,20140131,MANU,,15.69,0.010303,-0.035583
13547,20140228,MANU,,15.42,-0.017208,0.043117
13547,20140331,MANU,,17.24,0.118029,0.006932
13547,20140430,MANU,,16.63,-0.035383,0.006201
13547,20140530,MANU,,16.535,-0.005713,0.02103
13547,20140630,MANU,,17.45,0.055337,0.019058
13547,20140731,MANU,,18.65,0.068768,-0.01508
13547,20140829,MANU,,17.06,-0.085255,0.037655
13547,20140930,MANU,,16.48,-0.033998,-0.015514
13547,20141031,MANU,,15.98,-0.03034,0.023201
13547,20141128,MANU,,16.44,0.028786,0.024534
13547,20141231,MANU,,15.9,-0.032847,-0.004189
13547,20150130,MANU,,15.98,0.005031,-0.031041
13547,20150227,MANU,,15.99,0.000626,0.054893
13547,20150331,MANU,,15.91,-0.005003,-0.017396
13547,20150430,MANU,,15.52,-0.024513,0.008521
13547,20150529,MANU,,17.07,0.099871,0.010491
13547,20150630,MANU,,17.86,0.04628,-0.021012
13547,20150731,MANU,,18.48,0.034714,0.019742
13547,20150831,MANU,,17.77,-0.03842,-0.062581
13547,20150930,MANU,0.045,17.17,-0.031232,-0.026443
13547,20151030,MANU,,18.2,0.059988,0.082983
13547,20151130,MANU,0.045,18.4,0.013461,0.000505
13547,20151231,MANU,,17.81,-0.032065,-0.01753
13547,20160129,MANU,,15.67,-0.120157,-0.050735
13547,20160229,MANU,0.045,14.22,-0.089662,-0.004128
13547,20160331,MANU,,14.44,0.015471,0.065991
13547,20160429,MANU,,17.09,0.183518,0.002699
13547,20160531,MANU,0.045,17.07,0.001463,0.015329
13547,20160630,MANU,,15.93,-0.066784,0.000906
13547,20160729,MANU,,15.65,-0.017577,0.03561
13547,20160831,MANU,,16.64,0.063259,-0.001219
13547,20160930,MANU,,16.88,0.014423,-0.001234
13547,20161031,MANU,,15.3,-0.093602,-0.019426
13547,20161130,MANU,0.09,14.95,-0.016993,0.034174
13547,20161230,MANU,,14.25,-0.046823,0.018201
13547,20170131,MANU,,15.25,0.070175,0.017884
13547,20170228,MANU,,16.85,0.104918,0.037198
13547,20170331,MANU,,16.9,0.002967,-0.000389
13547,20170428,MANU,0.09,16.5,-0.018343,0.009091
13547,20170531,MANU,,16.45,-0.00303,0.011576
13547,20170630,MANU,,16.25,-0.012158,0.004814
13547,20170731,MANU,,17.15,0.055385,0.019349
13547,20170831,MANU,,16.5,-0.037901,0.000546
13547,20170929,MANU,,18,0.090909,0.019303
13547,20171031,MANU,,17.95,-0.002778,0.022188
13547,20171130,MANU,0.09,20.85,0.166574,0.028083
13547,20171229,MANU,,19.8,-0.05036,0.009832
13547,20180131,MANU,,20.1,0.015152,0.056179
13547,20180228,MANU,,19.7,-0.0199,-0.038947
13547,20180329,MANU,,19.2,-0.025381,-0.026885
13547,20180430,MANU,0.09,18.6,-0.026563,0.002719
13547,20180531,MANU,,20.95,0.126344,0.021608
13547,20180629,MANU,,20.6,-0.016706,0.004842
13547,20180731,MANU,,20.7,0.004854,0.036022
13547,20180831,MANU,,26.2,0.2657,0.030263
13547,20180928,MANU,,22.5,-0.141221,0.004294
13547,20181031,MANU,,20.94,-0.069333,-0.069403
13547,20181130,MANU,0.09,18.4,-0.117001,0.017859
13547,20181231,MANU,,18.98,0.031522,-0.091777
13547,20190131,MANU,,19.3,0.01686,0.078684
13547,20190228,MANU,,20.14,0.043523,0.029729
13547,20190329,MANU,,19.22,-0.04568,0.017924
13547,20190430,MANU,0.09,19.71,0.030177,0.039313
13547,20190531,MANU,,18.26,-0.073567,-0.065778
13547,20190628,MANU,,18.08,-0.009858,0.06893
13547,20190731,MANU,,17.96,-0.006637,0.013128
13547,20190830,MANU,,17.1,-0.047884,-0.018092
13547,20190930,MANU,,16.43,-0.039181,0.017181
13547,20191031,MANU,,16.73,0.018259,0.020432
13547,20191129,MANU,0.09,18.48,0.109982,0.034047
13547,20191231,MANU,,19.93,0.078463,0.02859
13548,20120731,,,,,0.012598
13548,20120831,BLMN,,12.98,C,0.019763
13548,20120928,BLMN,,16.45,0.267334,0.024236
13548,20121031,BLMN,,13.67,-0.168997,-0.019789
13548,20121130,BLMN,,15.83,0.15801,0.002847
13548,20121231,BLMN,,15.64,-0.012003,0.007068
13548,20130131,BLMN,,18.57,0.18734,0.050428
13548,20130228,BLMN,,17.21,-0.073236,0.011061
13548,20130328,BLMN,,17.86,0.037769,0.035988
13548,20130430,BLMN,,21.75,0.217805,0.018086
13548,20130531,BLMN,,23.26,0.069425,0.020763
13548,20130628,BLMN,,24.88,0.069647,-0.014999
13548,20130731,BLMN,,23.6,-0.051447,0.049462
13548,20130830,BLMN,,22.5,-0.04661,-0.031298
13548,20130930,BLMN,,23.61,0.049333,0.029749
13548,20131031,BLMN,,25.025,0.059932,0.044596
13548,20131129,BLMN,,26.2,0.046953,0.028049
13548,20131231,BLMN,,24.01,-0.083588,0.023563
13548,20140131,BLMN,,22.97,-0.043315,-0.035583
13548,20140228,BLMN,,25.14,0.094471,0.043117
13548,20140331,BLMN,,24.1,-0.041368,0.006932
13548,20140430,BLMN,,21.32,-0.115353,0.006201
13548,20140530,BLMN,,20.84,-0.022514,0.02103
13548,20140630,BLMN,,22.43,0.076296,0.019058
13548,20140731,BLMN,,19.59,-0.126616,-0.01508
13548,20140829,BLMN,,16.64,-0.150587,0.037655
13548,20140930,BLMN,,18.34,0.102164,-0.015514
13548,20141031,BLMN,,18.91,0.03108,0.023201
13548,20141128,BLMN,,22.77,0.204125,0.024534
13548,20141231,BLMN,,24.76,0.087396,-0.004189
13548,20150130,BLMN,,24.715,-0.001817,-0.031041
13548,20150227,BLMN,,25.76,0.042282,0.054893
13548,20150331,BLMN,0.06,24.33,-0.053183,-0.017396
13548,20150430,BLMN,,22.66,-0.06864,0.008521
13548,20150529,BLMN,0.06,22.46,-0.006178,0.010491
13548,20150630,BLMN,,21.35,-0.049421,-0.021012
13548,20150731,BLMN,,23.29,0.090867,0.019742
13548,20150831,BLMN,0.06,20.7,-0.10863,-0.062581
13548,20150930,BLMN,,18.18,-0.121739,-0.026443
13548,20151030,BLMN,,16.97,-0.066557,0.082983
13548,20151130,BLMN,0.06,17.31,0.023571,0.000505
13548,20151231,BLMN,,16.89,-0.024263,-0.01753
13548,20160129,BLMN,,17.66,0.045589,-0.050735
13548,20160229,BLMN,0.07,17.29,-0.016987,-0.004128
13548,20160331,BLMN,,16.87,-0.024292,0.065991
13548,20160429,BLMN,,18.7,0.108477,0.002699
13548,20160531,BLMN,0.07,19.05,0.02246,0.015329
13548,20160630,BLMN,,17.87,-0.061942,0.000906
13548,20160729,BLMN,,17.98,0.006155,0.03561
13548,20160831,BLMN,0.07,19.54,0.090656,-0.001219
13548,20160930,BLMN,,17.24,-0.117707,-0.001234
13548,20161031,BLMN,,17.3,0.00348,-0.019426
13548,20161130,BLMN,0.07,18.6,0.079191,0.034174
13548,20161230,BLMN,,18.03,-0.030645,0.018201
13548,20170131,BLMN,,17.11,-0.051026,0.017884
13548,20170228,BLMN,0.08,17.09,0.003507,0.037198
13548,20170331,BLMN,,19.73,0.154476,-0.000389
13548,20170428,BLMN,,21.69,0.099341,0.009091
13548,20170531,BLMN,0.08,20.03,-0.072845,0.011576
13548,20170630,BLMN,,21.23,0.05991,0.004814
13548,20170731,BLMN,,17.43,-0.178992,0.019349
13548,20170831,BLMN,0.08,17.01,-0.019507,0.000546
13548,20170929,BLMN,,17.6,0.034685,0.019303
13548,20171031,BLMN,,17.78,0.010227,0.022188
13548,20171130,BLMN,0.08,21.47,0.212036,0.028083
13548,20171229,BLMN,,21.34,-0.006055,0.009832
13548,20180131,BLMN,,22.03,0.032334,0.056179
13548,20180228,BLMN,,23.09,0.048116,-0.038947
13548,20180329,BLMN,0.09,24.28,0.055435,-0.026885
13548,20180430,BLMN,,23.66,-0.025535,0.002719
13548,20180531,BLMN,0.09,21.22,-0.099324,0.021608
13548,20180629,BLMN,,20.1,-0.05278,0.004842
13548,20180731,BLMN,,19.34,-0.037811,0.036022
13548,20180831,BLMN,0.09,19.3,0.002585,0.030263
13548,20180928,BLMN,,19.79,0.025389,0.004294
13548,20181031,BLMN,,19.95,0.008085,-0.069403
13548,20181130,BLMN,0.09,19.55,-0.015539,0.017859
13548,20181231,BLMN,,17.89,-0.08491,-0.091777
13548,20190131,BLMN,,18.43,0.030185,0.078684
13548,20190228,BLMN,0.1,20.68,0.127509,0.029729
13548,20190329,BLMN,,20.45,-0.011122,0.017924
13548,20190430,BLMN,,19.99,-0.022494,0.039313
13548,20190531,BLMN,0.1,19.31,-0.029015,-0.065778
13548,20190628,BLMN,,18.91,-0.020715,0.06893
13548,20190731,BLMN,,17.03,-0.099418,0.013128
13548,20190830,BLMN,0.1,18.04,0.065179,-0.018092
13548,20190930,BLMN,,18.93,0.049335,0.017181
13548,20191031,BLMN,,19.81,0.046487,0.020432
13548,20191129,BLMN,0.1,24.05,0.219081,0.034047
13548,20191231,BLMN,,22.07,-0.082328,0.02859
13555,20120731,,,,,0.012598
13555,20120831,MDIV,,20.116,C,0.019763
13555,20120928,MDIV,0.0365,20.22,0.006984,0.024236
13555,20121031,MDIV,,20.34,0.005935,-0.019789
13555,20121130,MDIV,,20.07,-0.013274,0.002847
13555,20121231,MDIV,0.2844,19.89,0.019317,0.007068
13555,20121231,MDIV,0.2833,19.89,0.019317,0.007068
13555,20130131,MDIV,,20.98,0.054801,0.050428
13555,20130228,MDIV,0.1327,21.15,0.014428,0.011061
13555,20130328,MDIV,0.0756,21.91,0.039508,0.035988
13555,20130430,MDIV,0.0758,22.35,0.023542,0.018086
13555,20130531,MDIV,0.125,21.4,-0.036913,0.020763
13555,20130628,MDIV,0.0662,21.15,-0.008589,-0.014999
13555,20130731,MDIV,0.0955,21.37,0.014917,0.049462
13555,20130830,MDIV,0.135,20.52,-0.033458,-0.031298
13555,20130930,MDIV,0.1526,20.66,0.014259,0.029749
13555,20131031,MDIV,0.0881,21.0817,0.024676,0.044596
13555,20131129,MDIV,0.0492,20.963,-0.003297,0.028049
13555,20131231,MDIV,0.1853,20.8199,0.002013,0.023563
13555,20140131,MDIV,0.0593,20.88,0.005735,-0.035583
13555,20140228,MDIV,0.1079,21.23,0.02193,0.043117
13555,20140331,MDIV,0.1361,21.42,0.01536,0.006932
13555,20140430,MDIV,0.0801,21.75,0.019146,0.006201
13555,20140530,MDIV,0.1248,22.05,0.019531,0.02103
13555,20140630,MDIV,0.097,22.38,0.019365,0.019058
13555,20140731,MDIV,0.1019,21.6572,-0.027743,-0.01508
13555,20140829,MDIV,0.1039,22.38,0.038172,0.037655
13555,20140930,MDIV,0.1035,21.51,-0.034249,-0.015514
13555,20141031,MDIV,0.1012,21.86,0.020976,0.023201
13555,20141128,MDIV,0.0827,21.72,-0.002621,0.024534
13555,20141231,MDIV,0.1208,21.27,-0.015156,-0.004189
13555,20150130,MDIV,0.1413,21.17,0.001942,-0.031041
13555,20150227,MDIV,0.11,21.4575,0.018777,0.054893
13555,20150331,MDIV,0.14,21.06,-0.012001,-0.017396
13555,20150430,MDIV,0.063,21.13,0.006315,0.008521
13555,20150529,MDIV,0.11,20.91,-0.005206,0.010491
13555,20150630,MDIV,0.084,19.96,-0.041416,-0.021012
13555,20150731,MDIV,0.085,19.96,0.004259,0.019742
13555,20150831,MDIV,0.135,19.24,-0.029309,-0.062581
13555,20150930,MDIV,0.196,18.38,-0.034511,-0.026443
13555,20151030,MDIV,0.069,19.22,0.049456,0.082983
13555,20151130,MDIV,0.12,18.6502,-0.023403,0.000505
13555,20151231,MDIV,0.0993,18.34,-0.011308,-0.01753
13555,20160129,MDIV,0.0647,17.53,-0.040638,-0.050735
13555,20160229,MDIV,0.1375,17.61,0.012407,-0.004128
13555,20160331,MDIV,0.1109,18.55,0.059676,0.065991
13555,20160429,MDIV,0.089,19.06,0.032291,0.002699
13555,20160531,MDIV,0.1227,19.2,0.013783,0.015329
13555,20160630,MDIV,0.126,19.32,0.012812,0.000906
13555,20160729,MDIV,0.0952,19.64,0.021491,0.03561
13555,20160831,MDIV,0.113,19.59,0.003208,-0.001219
13555,20160930,MDIV,0.0977,18.9085,-0.029801,-0.001234
13555,20161031,MDIV,0.0687,18.33,-0.026961,-0.019426
13555,20161130,MDIV,0.084,18.64,0.021495,0.034174
13555,20161230,MDIV,0.1047,19.11,0.030832,0.018201
13555,20170131,MDIV,0.0653,19.47,0.022255,0.017884
13555,20170228,MDIV,0.0873,19.71,0.01681,0.037198
13555,20170331,MDIV,0.1085,19.54,-0.00312,-0.000389
13555,20170428,MDIV,0.0616,19.57,0.004688,0.009091
13555,20170531,MDIV,0.0877,19.35,-0.00676,0.011576
13555,20170630,MDIV,0.1106,19.29,0.002615,0.004814
13555,20170731,MDIV,0.0562,19.43,0.010171,0.019349
13555,20170831,MDIV,0.0966,19.2,-0.006866,0.000546
13555,20170929,MDIV,0.14,19.18,0.00625,0.019303
13555,20171031,MDIV,0.0639,18.96,-0.008139,0.022188
13555,20171130,MDIV,0.1623,18.91,0.005923,0.028083
13555,20171229,MDIV,0.1086,19.01,0.011031,0.009832
13555,20180131,MDIV,0.089,19.05,0.006786,0.056179
13555,20180228,MDIV,0.1108,18.09,-0.044577,-0.038947
13555,20180329,MDIV,0.1211,17.88,-0.004914,-0.026885
13555,20180430,MDIV,0.046,18.14,0.017114,0.002719
13555,20180531,MDIV,0.1193,18.38,0.019807,0.021608
13555,20180629,MDIV,0.1354,18.29,0.00247,0.004842
13555,20180731,MDIV,0.0573,18.63,0.021722,0.036022
13555,20180831,MDIV,0.0763,18.71,0.00839,0.030263
13555,20180928,MDIV,0.0974,18.54,-0.00388,0.004294
13555,20181031,MDIV,0.0538,17.98,-0.027303,-0.069403
13555,20181130,MDIV,0.1347,17.85,0.000261,0.017859
13555,20181231,MDIV,0.0971,16.83,-0.051703,-0.091777
13555,20190131,MDIV,0.0627,18.2,0.085128,0.078684
13555,20190228,MDIV,0.1311,18.29,0.012148,0.029729
13555,20190329,MDIV,0.0995,18.38,0.010361,0.017924
13555,20190430,MDIV,0.06,18.66,0.018498,0.039313
13555,20190531,MDIV,0.1119,18.11,-0.023478,-0.065778
13555,20190628,MDIV,0.1038,18.5,0.027267,0.06893
13555,20190731,MDIV,0.0586,18.62,0.009654,0.013128
13555,20190830,MDIV,0.12,18.05,-0.024168,-0.018092
13555,20190930,MDIV,0.0882,18.43,0.025939,0.017181
13555,20191031,MDIV,0.0599,18.49,0.006506,0.020432
13555,20191129,MDIV,0.1276,18.37,0.000411,0.034047
13555,20191231,MDIV,0.0851,18.79,0.027496,0.02859
13556,20120731,,,,,0.012598
13556,20120831,MNGA,,3.5,C,0.019763
13556,20120928,MNGA,,2.71,-0.225714,0.024236
13556,20121031,MNGA,,2.55,-0.059041,-0.019789
13556,20121130,MNGA,,1.9,-0.254902,0.002847
13556,20121231,MNGA,,1.55,-0.184211,0.007068
13556,20130131,MNGA,,1.65,0.064516,0.050428
13556,20130228,MNGA,,1.24,-0.248485,0.011061
13556,20130328,MNGA,,1.12,-0.096774,0.035988
13556,20130430,MNGA,,1.04,-0.071429,0.018086
13556,20130531,MNGA,,0.88,-0.153846,0.020763
13556,20130628,MNGA,,0.75,-0.147727,-0.014999
13556,20130731,MNGA,,0.741,-0.012,0.049462
13556,20130830,MNGA,,0.73,-0.014845,-0.031298
13556,20130930,MNGA,,0.6301,-0.136849,0.029749
13556,20131031,MNGA,,0.64,0.015712,0.044596
13556,20131129,MNGA,,0.5899,-0.078281,0.028049
13556,20131231,MNGA,,0.44,-0.254111,0.023563
13556,20140131,MNGA,,0.859,0.952273,-0.035583
13556,20140228,MNGA,,0.75,-0.126892,0.043117
13556,20140331,MNGA,,1.62,1.16,0.006932
13556,20140430,MNGA,,1.31,-0.191358,0.006201
13556,20140530,MNGA,,1.49,0.137405,0.02103
13556,20140630,MNGA,,1.49,0,0.019058
13556,20140731,MNGA,,1.32,-0.114094,-0.01508
13556,20140829,MNGA,,1.17,-0.113636,0.037655
13556,20140930,MNGA,,1.15,-0.017094,-0.015514
13556,20141031,MNGA,,0.9751,-0.152087,0.023201
13556,20141128,MNGA,,0.79,-0.189827,0.024534
13556,20141231,MNGA,,0.68,-0.139241,-0.004189
13556,20150130,MNGA,,0.64,-0.058824,-0.031041
13556,20150227,MNGA,,0.871,0.360938,0.054893
13556,20150331,MNGA,,0.795,-0.087256,-0.017396
13556,20150430,MNGA,,0.658,-0.172327,0.008521
13556,20150529,MNGA,,1.43,1.173252,0.010491
13556,20150630,MNGA,,1.2,-0.160839,-0.021012
13556,20150731,MNGA,,1.16,-0.033333,0.019742
13556,20150831,MNGA,,0.987,-0.149138,-0.062581
13556,20150930,MNGA,,1,0.013171,-0.026443
13556,20151030,MNGA,,1.12,0.12,0.082983
13556,20151130,MNGA,,1.61,0.4375,0.000505
13556,20151231,MNGA,,1.61,0,-0.01753
13556,20160129,MNGA,,1.29,-0.198758,-0.050735
13556,20160229,MNGA,,1.19,-0.077519,-0.004128
13556,20160331,MNGA,,1.04,-0.12605,0.065991
13556,20160429,MNGA,,1,-0.038462,0.002699
13556,20160531,MNGA,,0.81,-0.19,0.015329
13556,20160630,MNGA,,0.59,-0.271605,0.000906
13556,20160729,MNGA,,0.6748,0.143729,0.03561
13556,20160831,MNGA,,0.6328,-0.062241,-0.001219
13556,20160930,MNGA,,0.65,0.027181,-0.001234
13556,20161031,MNGA,,0.67,0.030769,-0.019426
13556,20161130,MNGA,,0.475,-0.291045,0.034174
13556,20161230,MNGA,,0.454,-0.044211,0.018201
13556,20170131,MNGA,,0.55,0.211454,0.017884
13556,20170228,MNGA,,0.475,-0.136364,0.037198
13556,20170331,MNGA,,0.4412,-0.071158,-0.000389
13556,20170428,MNGA,,0.2967,-0.327516,0.009091
13556,20170531,MNGA,0,1.84,-0.379845,0.011576
13556,20170630,MNGA,,1.23,-0.331522,0.004814
13556,20170731,MNGA,,0.58,-0.528455,0.019349
13556,20170831,MNGA,,0.52,-0.103448,0.000546
13556,20170929,MNGA,,0.571,0.098077,0.019303
13556,20171031,MNGA,,0.4315,-0.244308,0.022188
13556,20171130,MNGA,,0.395,-0.084589,0.028083
13556,20171229,MNGA,,0.32,-0.189873,0.009832
13556,20180131,MNGA,0,2.15,-0.552083,0.056179
13556,20180228,MNGA,,1.07,-0.502326,-0.038947
13556,20180329,MNGA,,0.9199,-0.14028,-0.026885
13556,20180430,MNGA,,0.62,-0.326014,0.002719
13556,20180531,MNGA,,0.4503,-0.27371,0.021608
13556,20180629,MNGA,,0.3987,-0.11459,0.004842
13556,20180731,MNGA,,0.261,-0.345372,0.036022
13556,20180831,MNGA,,0.2,-0.233716,0.030263
13556,20180928,MNGA,,0.15,-0.25,0.004294
13556,20181031,MNGA,,0.247,0.646667,-0.069403
13556,20181130,MNGA,,0.3,0.214575,0.017859
13556,20181231,MNGA,,0.2467,-0.177667,-0.091777
13556,20190131,MNGA,,0.2077,-0.158087,0.078684
13556,20190228,TRNX,0,0.57485,-0.861616,0.029729
13556,20190329,TRNX,,0.636,0.106385,0.017924
13556,20190430,TRNX,,0.61,-0.04088,0.039313
13556,20190531,TRNX,,0.44,-0.278689,-0.065778
13556,20190628,TRNX,,0.15,-0.659091,0.06893
13556,20190731,TRNX,,0.4324,1.882666,0.013128
13556,20190830,TRNX,0,1.9,-0.121184,-0.018092
13556,20190930,TRNX,,1.93,0.015789,0.017181
13556,20191031,TRNX,,1.45,-0.248705,0.020432
13556,20191129,TRNX,,1.94,0.337931,0.034047
13556,20191231,TRNX,0,0.9072,-0.532371,0.02859
13559,20120731,,,,,0.012598
13559,20120831,PFMT,,10.85,C,0.019763
13559,20120928,PFMT,,10.73,-0.01106,0.024236
13559,20121031,PFMT,,9.87,-0.080149,-0.019789
13559,20121130,PFMT,,9.66,-0.021277,0.002847
13559,20121231,PFMT,,10.1,0.045549,0.007068
13559,20130131,PFMT,,12.7,0.257426,0.050428
13559,20130228,PFMT,,13.25,0.043307,0.011061
13559,20130328,PFMT,,12.28,-0.073208,0.035988
13559,20130430,PFMT,,9.73,-0.207655,0.018086
13559,20130531,PFMT,,11.03,0.133607,0.020763
13559,20130628,PFMT,,11.59,0.050771,-0.014999
13559,20130731,PFMT,,10.57,-0.088007,0.049462
13559,20130830,PFMT,,10.83,0.024598,-0.031298
13559,20130930,PFMT,,10.9,0.006463,0.029749
